File_Name	Mol_Formula	Nonhydrogen_Atoms	Point_Group	[W1-F12 all-electron, rel. CCSD(T)/CBS (kcal/mol)]
dsgdb9nsd_003845	C2H3N5	7	C1	989.2213059
dsgdb9nsd_003846	C4H4N2O	7	CS	1168.048336
dsgdb9nsd_003847	C3H3N3O	7	C1	1035.047396
dsgdb9nsd_003848	C3H3N3O	7	CS	1037.441363
dsgdb9nsd_003849	C3H3N3O	7	C1	1028.02451
dsgdb9nsd_003850	C2H2N4O	7	C1	897.1096005
dsgdb9nsd_003851	C3H6N4	7	C1	1278.303913
dsgdb9nsd_003852	C3H5N3O	7	C1	1192.771507
dsgdb9nsd_003853	C2H5N5	7	C1	1144.259319
dsgdb9nsd_003855	C3H5N3O	7	C1	1206.889486
dsgdb9nsd_003856	C2H4N4O	7	C1	1075.408274
dsgdb9nsd_003857	C2H3N3O2	7	C1	989.6540678
dsgdb9nsd_003858	C3H5N3O	7	C1	1209.850314
dsgdb9nsd_003859	C2H4N4O	7	C1	1074.730011
dsgdb9nsd_003860	C3H6N4	7	C1	1283.063711
dsgdb9nsd_003861	C3H5N3O	7	C1	1199.619167
dsgdb9nsd_003862	C3H5N3O	7	C1	1215.420339
dsgdb9nsd_003863	C3H4N2O2	7	C1	1131.049685
dsgdb9nsd_003864	C3H4N4	7	C1	1136.705328
dsgdb9nsd_003865	C3H4N4	7	C1	1140.977287
dsgdb9nsd_003866	C2H3N5	7	C1	975.8650548
dsgdb9nsd_003867	C3H6N4	7	C1	1280.056874
dsgdb9nsd_003868	C3H5N3O	7	C1	1211.146127
dsgdb9nsd_003869	C3H5N3O	7	C1	1192.640571
dsgdb9nsd_003870	C3H4N2O2	7	C1	1122.665205
dsgdb9nsd_003871	C2H5N5	7	C1	1171.312565
dsgdb9nsd_003872	C2H4N4O	7	C1	1088.977633
dsgdb9nsd_003873	C2H4N4O	7	C1	1101.730295
dsgdb9nsd_003874	C2H3N3O2	7	C1	1018.101722
dsgdb9nsd_003875	C3H4N4	7	C1	1141.389504
dsgdb9nsd_003876	C2H3N5	7	C1	1001.336387
dsgdb9nsd_003877	C2H5N5	7	CS	1162.290748
dsgdb9nsd_003878	C2H4N4O	7	C2	1090.633982
dsgdb9nsd_003879	C2H4N4O	7	C1	1108.328683
dsgdb9nsd_003880	C2H3N3O2	7	C1	1035.558371
dsgdb9nsd_003881	C3H5N3O	7	C1	1213.809435
dsgdb9nsd_003882	C2H4N4O	7	C1	1103.367424
dsgdb9nsd_003883	C2H5N5	7	C1	1150.912331
dsgdb9nsd_003884	C2H4N4O	7	C1	1080.873116
dsgdb9nsd_003885	C2H4N4O	7	C1	1075.331272
dsgdb9nsd_003886	C2H3N3O2	7	C1	1001.453813
dsgdb9nsd_003887	C2H3N3O2	7	C1	1023.668126
dsgdb9nsd_003888	C2H2N2O3	7	C1	950.1506881
dsgdb9nsd_003890	C3H5N3O	7	C1	1196.996673
dsgdb9nsd_003891	C2H5N5	7	C1	1136.688661
dsgdb9nsd_003892	C2H4N4O	7	C1	1037.153933
dsgdb9nsd_003893	C4H4N2O	7	C1	1197.0471
dsgdb9nsd_003894	C4H3NO2	7	C1	1102.565347
dsgdb9nsd_003896	C3H2N2O2	7	CS	980.6219094
dsgdb9nsd_003897	C3H2N2O2	7	C2V	945.3550284
dsgdb9nsd_003899	C2HN3O2	7	C1	923.4808065
dsgdb9nsd_003901	C4H4N2O	7	CS	1206.427883
dsgdb9nsd_003902	C3H3N3O	7	CS	1075.457288
dsgdb9nsd_003903	C3H3N3O	7	CS	1074.377784
dsgdb9nsd_003904	C3H3N3O	7	CS	1060.976923
dsgdb9nsd_003905	C2H2N4O	7	C1	932.7125882
dsgdb9nsd_003906	C4H3NO2	7	CS	1111.840797
dsgdb9nsd_003907	C3H2N2O2	7	C1	979.7834689
dsgdb9nsd_003908	C3H2N2O2	7	CS	979.3726886
dsgdb9nsd_003909	C3H2N2O2	7	C1	970.9264546
dsgdb9nsd_003911	C4H4N2O	7	C1	1203.948531
dsgdb9nsd_003912	C4H3NO2	7	C1	1109.301078
dsgdb9nsd_003913	C3H2N2O2	7	C1	973.7615049
dsgdb9nsd_003914	C4H4N2O	7	C1	1203.004562
dsgdb9nsd_003915	C3H3N3O	7	C1	1061.865062
dsgdb9nsd_003916	C4H3NO2	7	C1	1110.953486
dsgdb9nsd_003918	C3H2N2O2	7	C1	988.877324
dsgdb9nsd_003919	C4H4N2O	7	C1	1200.009679
dsgdb9nsd_003920	C3H3N3O	7	C1	1065.61098
dsgdb9nsd_003921	C4H3NO2	7	C1	1106.884721
dsgdb9nsd_003922	C3H2N2O2	7	CS	988.2194556
dsgdb9nsd_003923	C3H2N2O2	7	C1	960.8943787
dsgdb9nsd_003924	C2HN3O2	7	C1	828.1389332
dsgdb9nsd_003925	C4H4N2O	7	C1	1202.207518
dsgdb9nsd_003926	C3H3N3O	7	C1	1061.564454
dsgdb9nsd_003927	C3H3N3O	7	CS	1080.267531
dsgdb9nsd_003928	C3H3N3O	7	C1	1075.634133
dsgdb9nsd_003929	C2H2N4O	7	C1	926.7406807
dsgdb9nsd_003930	C3H3N3O	7	C1	1068.685745
dsgdb9nsd_003931	C2H2N4O	7	C1	930.3768221
dsgdb9nsd_003933	C3H4N2O2	7	C1	1136.831495
dsgdb9nsd_003934	C3H3N3O	7	C1	1069.124525
dsgdb9nsd_003935	C3H3N3O	7	C1	1072.445406
dsgdb9nsd_003937	C2H3N3O2	7	C1	1033.390438
dsgdb9nsd_003939	C2H2N4O	7	C1	928.7182706
dsgdb9nsd_003940	C2H3N3O2	7	C1	1026.130373
dsgdb9nsd_003941	C2H4N4O	7	C1	1088.660007
dsgdb9nsd_003942	C2H3N3O2	7	C1	1039.576207
dsgdb9nsd_003943	C2H2N2O3	7	C1	964.502301
dsgdb9nsd_003944	C2H3N3O2	7	C1	1010.113607
dsgdb9nsd_003945	C2H2N2O3	7	CS	929.6740366
dsgdb9nsd_003946	C2HNO4	7	CS	878.2800171
dsgdb9nsd_003947	C4H6N2O	7	C1	1334.309042
dsgdb9nsd_003948	C4H5NO2	7	C1	1245.525754
dsgdb9nsd_003949	C3H5N3O	7	C1	1194.725371
dsgdb9nsd_003950	C3H4N2O2	7	C1	1111.362453
dsgdb9nsd_003951	C4H6N2O	7	C1	1333.192615
dsgdb9nsd_003952	C3H5N3O	7	C1	1197.42156
dsgdb9nsd_003953	C4H5NO2	7	C1	1243.028963
dsgdb9nsd_003954	C3H4N2O2	7	C1	1110.70456
dsgdb9nsd_003956	C3H4N2O2	7	C1	1128.502969
dsgdb9nsd_003957	C4H6N2O	7	C1	1333.831771
dsgdb9nsd_003958	C3H5N3O	7	C1	1216.521066
dsgdb9nsd_003959	C3H5N3O	7	C1	1200.461906
dsgdb9nsd_003960	C4H5NO2	7	C1	1244.757952
dsgdb9nsd_003961	C3H4N2O2	7	C1	1128.061372
dsgdb9nsd_003962	C3H4N2O2	7	C1	1099.957148
dsgdb9nsd_003963	C2H3N3O2	7	C1	968.3546195
dsgdb9nsd_004208	C6H5F	7	C2V	1378.540235
dsgdb9nsd_004209	C5H4FN	7	C2V	1248.787636
dsgdb9nsd_004210	C5H4FN	7	CS	1246.740248
dsgdb9nsd_004211	C4H3FN2	7	CS	1119.741525
dsgdb9nsd_004212	C4H3FN2	7	C2V	1117.34469
dsgdb9nsd_004213	C5H4FN	7	CS	1253.664188
dsgdb9nsd_004214	C4H3FN2	7	C2V	1127.471212
dsgdb9nsd_004215	C4H3FN2	7	CS	1119.741525
dsgdb9nsd_004216	C4H3FN2	7	CS	1126.318659
dsgdb9nsd_004217	C3H2FN3	7	C2V	1002.460677
dsgdb9nsd_004218	C3H2FN3	7	C1	969.0621051
dsgdb9nsd_004219	C3H2FN3	7	CS	972.2746337
dsgdb9nsd_004220	C2HFN4	7	CS	804.8725941
dsgdb9nsd_004221	C3H2FN3	7	C1	972.2477198
dsgdb9nsd_004222	C2HFN4	7	C1	828.5771733
dsgdb9nsd_004223	C4H3F3	7	C1	1040.528591
dsgdb9nsd_004224	C4H3F3	7	C1	1043.487581
dsgdb9nsd_004225	C3H2F3N	7	C1	950.933318
dsgdb9nsd_005337	C8H6	8	C1	1658.814367
dsgdb9nsd_005338	C7H5N	8	C2V	1528.113092
dsgdb9nsd_005339	C7H5N	8	C1	1528.291198
dsgdb9nsd_005340	C6H4N2	8	C1	1394.719382
dsgdb9nsd_005341	C6H4N2	8	CS	1400.152685
dsgdb9nsd_005342	C7H5N	8	C1	1527.291745
dsgdb9nsd_005343	C6H4N2	8	C2V	1397.744216
dsgdb9nsd_005344	C6H4N2	8	C1	1394.720342
dsgdb9nsd_005346	C5H3N3	8	C1	1272.043722
dsgdb9nsd_005348	C6H4N2	8	C2V	1435.435681
dsgdb9nsd_005349	C6H4N2	8	CS	1436.163949
dsgdb9nsd_005350	C5H3N3	8	C1	1301.263658
dsgdb9nsd_005351	C5H3N3	8	CS	1306.823216
dsgdb9nsd_005352	C6H4N2	8	C1	1435.154073
dsgdb9nsd_005353	C5H3N3	8	C1	1304.465707
dsgdb9nsd_005355	C5H3N3	8	C1	1305.256915
dsgdb9nsd_005356	C4H2N4	8	CS	1176.822054
dsgdb9nsd_008605	C7H5N	8	C1	1472.41976
dsgdb9nsd_008606	C6H4N2	8	C1	1378.519948
dsgdb9nsd_008607	C5H3N3	8	C1	1282.31518
dsgdb9nsd_008608	C7H5N	8	C1	1432.302262
dsgdb9nsd_008609	C6H4N2	8	C1	1339.802361
dsgdb9nsd_008610	C5H3N3	8	C1	1245.416718
dsgdb9nsd_008611	C4H2N4	8	C1	1148.243853
dsgdb9nsd_008612	C7H4O	8	C1	1362.3561
dsgdb9nsd_008613	C6H3NO	8	C1	1269.024359
dsgdb9nsd_008614	C5H2N2O	8	C1	1173.523124
dsgdb9nsd_008718	C6H2O2	8	C1	1208.88853
dsgdb9nsd_008719	C5HNO2	8	C1	1111.804314
dsgdb9nsd_008720	C4N2O2	8	C2H	1012.614628
dsgdb9nsd_008959	C7H2O	8	CS	1242.182766
dsgdb9nsd_008961	C6HNO	8	CS	1145.70047
dsgdb9nsd_008962	C5N2O	8	CS	1046.422079
dsgdb9nsd_008974	C6H2O2	8	C1	1207.580298
dsgdb9nsd_008975	C5HNO2	8	C1	1110.156317
dsgdb9nsd_008977	C6H2O2	8	CS	1213.827168
dsgdb9nsd_008978	C5HNO2	8	CS	1112.386329
dsgdb9nsd_009020	C8H6	8	C1	1575.463441
dsgdb9nsd_009021	C7H5N	8	C1	1481.100896
dsgdb9nsd_009022	C7H5N	8	C1	1484.367541
dsgdb9nsd_009023	C6H4N2	8	C1	1388.64413
dsgdb9nsd_009024	C6H4N2	8	C1	1349.478708
dsgdb9nsd_009025	C6H4N2	8	C1	1352.364003
dsgdb9nsd_009026	C5H3N3	8	C1	1256.161494
dsgdb9nsd_009027	C7H4O	8	C1	1374.855449
dsgdb9nsd_009028	C6H3NO	8	C1	1279.57329
dsgdb9nsd_009029	C6H3NO	8	C1	1282.078716
dsgdb9nsd_009030	C5H2N2O	8	C1	1185.232595
dsgdb9nsd_009970	C7H5N	8	C1	1477.952681
dsgdb9nsd_009971	C6H4N2	8	C1	1384.908327
dsgdb9nsd_009973	C7H5N	8	C1	1477.19288
dsgdb9nsd_009974	C6H4N2	8	C1	1383.621845
dsgdb9nsd_010004	C8H6	8	C1	1567.478439
dsgdb9nsd_010005	C7H5N	8	C1	1476.011085
dsgdb9nsd_014563	C7HN	8	C*V	1186.226859
dsgdb9nsd_014565	C8H6	8	C1	1569.685791
dsgdb9nsd_014566	C7H5N	8	C1	1479.199473
dsgdb9nsd_014567	C6H4N2	8	C2	1388.022764
dsgdb9nsd_014569	C8H6	8	C1	1578.091996
dsgdb9nsd_014570	C7H5N	8	C1	1483.850856
dsgdb9nsd_014571	C6H4N2	8	C1	1392.641547
dsgdb9nsd_014582	C7H2O	8	C1	1247.810968
dsgdb9nsd_014584	C6H2O2	8	C1	1212.736575
dsgdb9nsd_014634	C8H6	8	C1	1580.073408
dsgdb9nsd_014635	C7H5N	8	C1	1489.226856
dsgdb9nsd_014638	C7H5N	8	C1	1485.233071
dsgdb9nsd_014656	C8H6	8	C1	1585.192963
dsgdb9nsd_014657	C7H5N	8	C1	1490.100481
dsgdb9nsd_014658	C7H4O	8	C1	1382.945961
dsgdb9nsd_014659	C6H3NO	8	C1	1287.33572
dsgdb9nsd_019631	C7H5N	8	C1	1413.08297
dsgdb9nsd_019632	C7H5N	8	C1	1413.320884
dsgdb9nsd_019633	C8H6	8	C1	1545.193995
dsgdb9nsd_019634	C7H5N	8	C1	1412.62593
dsgdb9nsd_019635	C6H4N2	8	C1	1320.861407
dsgdb9nsd_019636	C6H4N2	8	C1	1321.813075
dsgdb9nsd_019637	C7H5N	8	C1	1454.766274
dsgdb9nsd_019638	C6H4N2	8	C1	1320.34464
dsgdb9nsd_020306	C5H3N3	8	C1	1245.860229
dsgdb9nsd_020307	C5H3N3	8	C1	1246.196279
dsgdb9nsd_020308	C4H2N4	8	C1	1080.917838
dsgdb9nsd_020309	C5H3N3	8	CS	1244.389115
dsgdb9nsd_020310	C4H2N4	8	CS	1100.108315
dsgdb9nsd_021322	C4H2N4	8	C1	1150.861616
dsgdb9nsd_021323	C4H2N4	8	CS	1150.533899
dsgdb9nsd_021324	C3HN5	8	C1	983.7205199
dsgdb9nsd_021325	C4H2N4	8	CS	1149.618551
dsgdb9nsd_021326	C3HN5	8	C1	1003.121231
