File_Name	Mol_Formula	Nonhydrogen_Atoms	Point_Group	[W1-F12 all-electron, nonrel. CCSD(T)/CBS (kcal/mol)]
dsgdb9nsd_003845	C2H3N5	7	C1	990.5243293
dsgdb9nsd_003846	C4H4N2O	7	CS	1169.228424
dsgdb9nsd_003847	C3H3N3O	7	C1	1036.23972
dsgdb9nsd_003848	C3H3N3O	7	CS	1038.633525
dsgdb9nsd_003849	C3H3N3O	7	C1	1029.110704
dsgdb9nsd_003850	C2H2N4O	7	C1	898.2067318
dsgdb9nsd_003851	C3H6N4	7	C1	1279.839799
dsgdb9nsd_003852	C3H5N3O	7	C1	1194.189942
dsgdb9nsd_003853	C2H5N5	7	C1	1145.761056
dsgdb9nsd_003855	C3H5N3O	7	C1	1208.426407
dsgdb9nsd_003856	C2H4N4O	7	C1	1076.919354
dsgdb9nsd_003857	C2H3N3O2	7	C1	991.0366595
dsgdb9nsd_003858	C3H5N3O	7	C1	1211.386118
dsgdb9nsd_003859	C2H4N4O	7	C1	1076.229834
dsgdb9nsd_003860	C3H6N4	7	C1	1284.61595
dsgdb9nsd_003861	C3H5N3O	7	C1	1201.060751
dsgdb9nsd_003862	C3H5N3O	7	C1	1216.968412
dsgdb9nsd_003863	C3H4N2O2	7	C1	1132.481223
dsgdb9nsd_003864	C3H4N4	7	C1	1138.032555
dsgdb9nsd_003865	C3H4N4	7	C1	1142.306434
dsgdb9nsd_003866	C2H3N5	7	C1	977.1054779
dsgdb9nsd_003867	C3H6N4	7	C1	1281.608887
dsgdb9nsd_003868	C3H5N3O	7	C1	1212.706311
dsgdb9nsd_003869	C3H5N3O	7	C1	1194.068764
dsgdb9nsd_003870	C3H4N2O2	7	C1	1124.099453
dsgdb9nsd_003871	C2H5N5	7	C1	1172.899009
dsgdb9nsd_003872	C2H4N4O	7	C1	1090.45122
dsgdb9nsd_003873	C2H4N4O	7	C1	1103.30626
dsgdb9nsd_003874	C2H3N3O2	7	C1	1019.556872
dsgdb9nsd_003875	C3H4N4	7	C1	1142.727179
dsgdb9nsd_003876	C2H3N5	7	C1	1002.629803
dsgdb9nsd_003877	C2H5N5	7	CS	1163.829709
dsgdb9nsd_003878	C2H4N4O	7	C2	1092.136968
dsgdb9nsd_003879	C2H4N4O	7	C1	1109.919633
dsgdb9nsd_003880	C2H3N3O2	7	C1	1037.096616
dsgdb9nsd_003881	C3H5N3O	7	C1	1215.361372
dsgdb9nsd_003882	C2H4N4O	7	C1	1104.949538
dsgdb9nsd_003883	C2H5N5	7	C1	1152.470406
dsgdb9nsd_003884	C2H4N4O	7	C1	1082.441877
dsgdb9nsd_003885	C2H4N4O	7	C1	1076.792509
dsgdb9nsd_003886	C2H3N3O2	7	C1	1002.870566
dsgdb9nsd_003887	C2H3N3O2	7	C1	1025.116744
dsgdb9nsd_003888	C2H2N2O3	7	C1	951.5451397
dsgdb9nsd_003890	C3H5N3O	7	C1	1198.287353
dsgdb9nsd_003891	C2H5N5	7	C1	1138.027039
dsgdb9nsd_003892	C2H4N4O	7	C1	1038.286387
dsgdb9nsd_003893	C4H4N2O	7	C1	1198.365252
dsgdb9nsd_003894	C4H3NO2	7	C1	1103.741482
dsgdb9nsd_003896	C3H2N2O2	7	CS	981.7999079
dsgdb9nsd_003897	C3H2N2O2	7	C2V	946.4329956
dsgdb9nsd_003899	C2HN3O2	7	C1	924.4871058
dsgdb9nsd_003901	C4H4N2O	7	CS	1207.738243
dsgdb9nsd_003902	C3H3N3O	7	CS	1076.783843
dsgdb9nsd_003903	C3H3N3O	7	CS	1075.704025
dsgdb9nsd_003904	C3H3N3O	7	CS	1062.242001
dsgdb9nsd_003905	C2H2N4O	7	C1	933.9892437
dsgdb9nsd_003906	C4H3NO2	7	CS	1113.005449
dsgdb9nsd_003907	C3H2N2O2	7	C1	980.9583737
dsgdb9nsd_003908	C3H2N2O2	7	CS	980.5475558
dsgdb9nsd_003909	C3H2N2O2	7	C1	972.0075092
dsgdb9nsd_003911	C4H4N2O	7	C1	1205.241865
dsgdb9nsd_003912	C4H3NO2	7	C1	1110.455357
dsgdb9nsd_003913	C3H2N2O2	7	C1	974.8476172
dsgdb9nsd_003914	C4H4N2O	7	C1	1204.295129
dsgdb9nsd_003915	C3H3N3O	7	C1	1063.105034
dsgdb9nsd_003916	C4H3NO2	7	C1	1112.108286
dsgdb9nsd_003918	C3H2N2O2	7	C1	990.0279944
dsgdb9nsd_003919	C4H4N2O	7	C1	1201.297491
dsgdb9nsd_003920	C3H3N3O	7	C1	1066.884724
dsgdb9nsd_003921	C4H3NO2	7	C1	1108.039991
dsgdb9nsd_003922	C3H2N2O2	7	CS	989.3711112
dsgdb9nsd_003923	C3H2N2O2	7	C1	961.9529621
dsgdb9nsd_003924	C2HN3O2	7	C1	829.1284655
dsgdb9nsd_003925	C4H4N2O	7	C1	1203.481055
dsgdb9nsd_003926	C3H3N3O	7	C1	1062.789572
dsgdb9nsd_003927	C3H3N3O	7	CS	1081.545386
dsgdb9nsd_003928	C3H3N3O	7	C1	1076.894856
dsgdb9nsd_003929	C2H2N4O	7	C1	927.9151714
dsgdb9nsd_003930	C3H3N3O	7	C1	1069.943701
dsgdb9nsd_003931	C2H2N4O	7	C1	931.5814207
dsgdb9nsd_003933	C3H4N2O2	7	C1	1138.374547
dsgdb9nsd_003934	C3H3N3O	7	C1	1070.420784
dsgdb9nsd_003935	C3H3N3O	7	C1	1073.732384
dsgdb9nsd_003937	C2H3N3O2	7	C1	1034.958578
dsgdb9nsd_003939	C2H2N4O	7	C1	929.9613355
dsgdb9nsd_003940	C2H3N3O2	7	C1	1027.682273
dsgdb9nsd_003941	C2H4N4O	7	C1	1090.243326
dsgdb9nsd_003942	C2H3N3O2	7	C1	1041.16626
dsgdb9nsd_003943	C2H2N2O3	7	C1	966.0197633
dsgdb9nsd_003944	C2H3N3O2	7	C1	1011.672303
dsgdb9nsd_003945	C2H2N2O3	7	CS	931.0678983
dsgdb9nsd_003946	C2HNO4	7	CS	879.6469336
dsgdb9nsd_003947	C4H6N2O	7	C1	1335.727929
dsgdb9nsd_003948	C4H5NO2	7	C1	1246.807906
dsgdb9nsd_003949	C3H5N3O	7	C1	1196.102334
dsgdb9nsd_003950	C3H4N2O2	7	C1	1112.572467
dsgdb9nsd_003951	C4H6N2O	7	C1	1334.6002
dsgdb9nsd_003952	C3H5N3O	7	C1	1198.807377
dsgdb9nsd_003953	C4H5NO2	7	C1	1244.31286
dsgdb9nsd_003954	C3H4N2O2	7	C1	1111.936041
dsgdb9nsd_003956	C3H4N2O2	7	C1	1129.795783
dsgdb9nsd_003957	C4H6N2O	7	C1	1335.246403
dsgdb9nsd_003958	C3H5N3O	7	C1	1217.949447
dsgdb9nsd_003959	C3H5N3O	7	C1	1201.874637
dsgdb9nsd_003960	C4H5NO2	7	C1	1246.044786
dsgdb9nsd_003961	C3H4N2O2	7	C1	1129.344271
dsgdb9nsd_003962	C3H4N2O2	7	C1	1101.157034
dsgdb9nsd_003963	C2H3N3O2	7	C1	969.485787
dsgdb9nsd_004208	C6H5F	7	C2V	1379.711745
dsgdb9nsd_004209	C5H4FN	7	C2V	1249.981178
dsgdb9nsd_004210	C5H4FN	7	CS	1247.937675
dsgdb9nsd_004211	C4H3FN2	7	CS	1120.9621
dsgdb9nsd_004212	C4H3FN2	7	C2V	1118.560521
dsgdb9nsd_004213	C5H4FN	7	CS	1254.864306
dsgdb9nsd_004214	C4H3FN2	7	C2V	1128.695031
dsgdb9nsd_004215	C4H3FN2	7	CS	1120.9621
dsgdb9nsd_004216	C4H3FN2	7	CS	1127.533273
dsgdb9nsd_004217	C3H2FN3	7	C2V	1003.691261
dsgdb9nsd_004218	C3H2FN3	7	C1	970.2484432
dsgdb9nsd_004219	C3H2FN3	7	CS	973.4546465
dsgdb9nsd_004220	C2HFN4	7	CS	805.9507244
dsgdb9nsd_004221	C3H2FN3	7	C1	973.4376284
dsgdb9nsd_004222	C2HFN4	7	C1	829.7129216
dsgdb9nsd_004223	C4H3F3	7	C1	1041.669648
dsgdb9nsd_004224	C4H3F3	7	C1	1044.632748
dsgdb9nsd_004225	C3H2F3N	7	C1	952.0178364
dsgdb9nsd_005337	C8H6	8	C1	1660.08476
dsgdb9nsd_005338	C7H5N	8	C2V	1529.407971
dsgdb9nsd_005339	C7H5N	8	C1	1529.58821
dsgdb9nsd_005340	C6H4N2	8	C1	1396.03461
dsgdb9nsd_005341	C6H4N2	8	CS	1401.469627
dsgdb9nsd_005342	C7H5N	8	C1	1528.585425
dsgdb9nsd_005343	C6H4N2	8	C2V	1399.057022
dsgdb9nsd_005344	C6H4N2	8	C1	1396.035614
dsgdb9nsd_005346	C5H3N3	8	C1	1273.368576
dsgdb9nsd_005348	C6H4N2	8	C2V	1436.676775
dsgdb9nsd_005349	C6H4N2	8	CS	1437.407265
dsgdb9nsd_005350	C5H3N3	8	C1	1302.523063
dsgdb9nsd_005351	C5H3N3	8	CS	1308.083776
dsgdb9nsd_005352	C6H4N2	8	C1	1436.39454
dsgdb9nsd_005353	C5H3N3	8	C1	1305.723587
dsgdb9nsd_005355	C5H3N3	8	C1	1306.512386
dsgdb9nsd_005356	C4H2N4	8	CS	1178.088343
dsgdb9nsd_008605	C7H5N	8	C1	1473.580854
dsgdb9nsd_008606	C6H4N2	8	C1	1379.622626
dsgdb9nsd_008607	C5H3N3	8	C1	1283.354311
dsgdb9nsd_008608	C7H5N	8	C1	1433.57455
dsgdb9nsd_008609	C6H4N2	8	C1	1341.022421
dsgdb9nsd_008610	C5H3N3	8	C1	1246.581168
dsgdb9nsd_008611	C4H2N4	8	C1	1149.34544
dsgdb9nsd_008612	C7H4O	8	C1	1363.621209
dsgdb9nsd_008613	C6H3NO	8	C1	1270.235622
dsgdb9nsd_008614	C5H2N2O	8	C1	1174.675212
dsgdb9nsd_008718	C6H2O2	8	C1	1210.089765
dsgdb9nsd_008719	C5HNO2	8	C1	1112.937308
dsgdb9nsd_008720	C4N2O2	8	C2H	1013.676173
dsgdb9nsd_008959	C7H2O	8	CS	1243.358913
dsgdb9nsd_008961	C6HNO	8	CS	1146.814512
dsgdb9nsd_008962	C5N2O	8	CS	1047.473935
dsgdb9nsd_008974	C6H2O2	8	C1	1208.794215
dsgdb9nsd_008975	C5HNO2	8	C1	1111.304396
dsgdb9nsd_008977	C6H2O2	8	CS	1215.04704
dsgdb9nsd_008978	C5HNO2	8	CS	1113.53951
dsgdb9nsd_009020	C8H6	8	C1	1576.697927
dsgdb9nsd_009021	C7H5N	8	C1	1482.282101
dsgdb9nsd_009022	C7H5N	8	C1	1485.549449
dsgdb9nsd_009023	C6H4N2	8	C1	1389.770095
dsgdb9nsd_009024	C6H4N2	8	C1	1350.72289
dsgdb9nsd_009025	C6H4N2	8	C1	1353.608812
dsgdb9nsd_009026	C5H3N3	8	C1	1257.351961
dsgdb9nsd_009027	C7H4O	8	C1	1376.146983
dsgdb9nsd_009028	C6H3NO	8	C1	1280.811065
dsgdb9nsd_009029	C6H3NO	8	C1	1283.316729
dsgdb9nsd_009030	C5H2N2O	8	C1	1186.413939
dsgdb9nsd_009970	C7H5N	8	C1	1479.116994
dsgdb9nsd_009971	C6H4N2	8	C1	1386.016258
dsgdb9nsd_009973	C7H5N	8	C1	1478.356446
dsgdb9nsd_009974	C6H4N2	8	C1	1384.727768
dsgdb9nsd_010004	C8H6	8	C1	1568.714363
dsgdb9nsd_010005	C7H5N	8	C1	1477.193056
dsgdb9nsd_014563	C7HN	8	C*V	1187.331464
dsgdb9nsd_014565	C8H6	8	C1	1570.922713
dsgdb9nsd_014566	C7H5N	8	C1	1480.383446
dsgdb9nsd_014567	C6H4N2	8	C2	1389.1524
dsgdb9nsd_014569	C8H6	8	C1	1579.327042
dsgdb9nsd_014570	C7H5N	8	C1	1485.03267
dsgdb9nsd_014571	C6H4N2	8	C1	1393.769872
dsgdb9nsd_014582	C7H2O	8	C1	1249.00808
dsgdb9nsd_014584	C6H2O2	8	C1	1213.970416
dsgdb9nsd_014634	C8H6	8	C1	1581.325308
dsgdb9nsd_014635	C7H5N	8	C1	1490.425399
dsgdb9nsd_014638	C7H5N	8	C1	1486.431351
dsgdb9nsd_014656	C8H6	8	C1	1586.447825
dsgdb9nsd_014657	C7H5N	8	C1	1491.301101
dsgdb9nsd_014658	C7H4O	8	C1	1384.266623
dsgdb9nsd_014659	C6H3NO	8	C1	1288.602894
dsgdb9nsd_019631	C7H5N	8	C1	1414.441127
dsgdb9nsd_019632	C7H5N	8	C1	1414.684707
dsgdb9nsd_019633	C8H6	8	C1	1546.579122
dsgdb9nsd_019634	C7H5N	8	C1	1413.984658
dsgdb9nsd_019635	C6H4N2	8	C1	1322.167581
dsgdb9nsd_019636	C6H4N2	8	C1	1323.124614
dsgdb9nsd_019637	C7H5N	8	C1	1456.10184
dsgdb9nsd_019638	C6H4N2	8	C1	1321.650964
dsgdb9nsd_020306	C5H3N3	8	C1	1247.141961
dsgdb9nsd_020307	C5H3N3	8	C1	1247.476317
dsgdb9nsd_020308	C4H2N4	8	C1	1082.098887
dsgdb9nsd_020309	C5H3N3	8	CS	1245.670307
dsgdb9nsd_020310	C4H2N4	8	CS	1101.342432
dsgdb9nsd_021322	C4H2N4	8	C1	1152.083879
dsgdb9nsd_021323	C4H2N4	8	CS	1151.754035
dsgdb9nsd_021324	C3HN5	8	C1	984.8368468
dsgdb9nsd_021325	C4H2N4	8	CS	1150.840883
dsgdb9nsd_021326	C3HN5	8	C1	1004.292026
